"addr_short","ISIid","author","address","lon","lat"
" N-5817 Bergen,  Norway","WOS:000339695600034","Rasinger, Josef D."," Natl Inst Nutr & Seafood Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000339695600034","Skjaerven, Kaja H."," Natl Inst Nutr & Seafood Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000339695600034","Olsvik, Pal A."," Natl Inst Nutr & Seafood Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000340095600006","Kleppe, Lene"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000340095600006","Edvardsen, Rolf Brudvik"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000340095600006","Furmanek, Tomasz"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000340095600006","Taranger, Geir Lasse"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000340095600006","Wargelius, Anna"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000342529400014","Folkvord, A."," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000342978600002","Hoffle, H."," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000342978600002","Kjesbu, O. S."," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000342978600002","Hoffle, H."," Hjort Ctr Marine Ecosyst Dynam, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000342978600002","Kjesbu, O. S."," Hjort Ctr Marine Ecosyst Dynam, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000342978600002","Solemdal, P."," IMR, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000342978600002","Korsbrekke, K."," IMR, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000342978600002","Johannessen, M."," IMR, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000342978600002","Bakkeplass, K."," IMR, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000342978600010","Michalsen, Kathrine"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000342978600010","Johansen, Torild"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000342978600010","Subbey, Sam"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000342978600010","Beck, Alexander"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000343317100009","Kjesbu, Olav Sigurd"," IMR, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000343317100009","Korsbrekke, Knut"," IMR, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000343317100009","Devine, Jennifer A."," IMR, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000343317100009","Skjaeraasen, Jon Egil"," IMR, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000343317100009","Kjesbu, Olav Sigurd"," Hjort Ctr Marine Ecosyst Dynam, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000343317100009","Devine, Jennifer A."," Hjort Ctr Marine Ecosyst Dynam, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000343317100009","Skjaeraasen, Jon Egil"," Hjort Ctr Marine Ecosyst Dynam, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000343381100005","Holen, Elisabeth"," Natl Inst Nutr & Seafood Res NIFES, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000343381100005","Olsvik, Pal Asgeir"," Natl Inst Nutr & Seafood Res NIFES, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000345058700039","Grimsbo, Endre"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000345603300005","Landa, Camilla S."," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000345603300005","Ottersen, Geir"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000345603300005","Sundby, Svein"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000345603300005","Dingsor, Gjert E."," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000345603300005","Stiansen, Jan E."," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000345603300005","Ottersen, Geir"," Hjort Ctr Marine Ecosyst Dynam, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000345603300005","Sundby, Svein"," Hjort Ctr Marine Ecosyst Dynam, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000345603300005","Stiansen, Jan E."," Hjort Ctr Marine Ecosyst Dynam, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000346191300004","Eriksen, Elena"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000346191300014","Vikebo, Frode Bendiksen"," Norway & Hjort Ctr Marine Ecosystem Dynam, Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000346191300014","Sundby, Svein"," Norway & Hjort Ctr Marine Ecosystem Dynam, Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000346191300015","Kristiansen, T."," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000346191300015","Sundby, S."," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000346191300015","Vikebo, F."," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000346191300015","Kristiansen, T."," Hjort Ctr Marine Ecosyst Dynam, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000346191300015","Sundby, S."," Hjort Ctr Marine Ecosyst Dynam, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000346191300015","Vikebo, F."," Hjort Ctr Marine Ecosyst Dynam, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000347119100037","Edvardsen, Rolf Brudvik"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5817 Bergen,  Norway","WOS:000347119100037","Drivenes, Oyvind"," Inst Marine Res, N-5817 Bergen, Norway",-97.1,42.8
" N-5984 Matredal,  Norway","WOS:000302317800022","Remen, Mette"," Inst Marine Res, N-5984 Matredal, Norway",5.7,60.9
" N-5984 Matredal,  Norway","WOS:000302317800022","Oppedal, Frode"," Inst Marine Res, N-5984 Matredal, Norway",5.7,60.9
" N-5984 Matredal,  Norway","WOS:000302317800022","Torgersen, Thomas"," Inst Marine Res, N-5984 Matredal, Norway",5.7,60.9
" N-5984 Matredal,  Norway","WOS:000302317800022","Olsen, Rolf Erik"," Inst Marine Res, N-5984 Matredal, Norway",5.7,60.9
" N-5984 Matredal,  Norway","WOS:000326164600036","Skulstad, Ole Fredrik"," Inst Marine Res, Matre Res Stn, N-5984 Matredal, Norway",5.7,60.9
" N-5984 Matredal,  Norway","WOS:000326164600036","Taranger, Geir Lasse"," Inst Marine Res, Matre Res Stn, N-5984 Matredal, Norway",5.7,60.9
" N-5984 Matredal,  Norway","WOS:000326164600036","Olsen, Rolf Erik"," Inst Marine Res, Matre Res Stn, N-5984 Matredal, Norway",5.7,60.9
" N-5984 Matredal,  Norway","WOS:000338120600007","Fjelldal, P. G."," Inst Marine Res, Matre Aquaculture Res Stn, N-5984 Matredal, Norway",5.7,60.9
" N-5984 Matredal,  Norway","WOS:000338120600007","Hansen, T."," Inst Marine Res, Matre Aquaculture Res Stn, N-5984 Matredal, Norway",5.7,60.9
" N-5984 Matredal,  Norway","WOS:000339106200009","Hansen, T."," Inst Marine Res, Matre Res Stn, N-5984 Matredal, Norway",5.7,60.9
" N-5984 Matredal,  Norway","WOS:000339106200009","Fjelldal, P. G."," Inst Marine Res, Matre Res Stn, N-5984 Matredal, Norway",5.7,60.9
" N-6005 Alesund,  Norway","WOS:000335491600015","Bleie, Hogne"," Atlantic Cod Farms AS, N-6005 Alesund, Norway",6.1,62.5
" N-6600 Sunndalsora,  Norway","WOS:000342529400051","Berge, Gerd Marit"," Nofima Norwegian Inst Food Fisheries & Aquacultur, N-6600 Sunndalsora, Norway",8.6,62.7
" N-6851 Sogndal,  Norway","WOS:000303808300007","Leknes, I. L.","Sogn & Fjordane Univ Coll, Fac Sci & Engn, N-6851 Sogndal, Norway",7.1,61.2
" N-7004 Trondheim,  Norway","WOS:000321464600014","Okland, Finn"," Norwegian Inst Nat Res, N-7004 Trondheim, Norway",10.9,63.5
" N-7004 Trondheim,  Norway","WOS:000321464600014","Thorstad, Eva B."," Norwegian Inst Nat Res, N-7004 Trondheim, Norway",10.9,63.5
" N-7004 Trondheim,  Norway","WOS:000321464600014","Finstad, Bengt"," Norwegian Inst Nat Res, N-7004 Trondheim, Norway",10.9,63.5
" N-7010 Trondheim,  Norway","WOS:000312783800001","Hoy, Erik"," SINTEF Fisheries & Aquaculture, N-7010 Trondheim, Norway",10.4,63.5
" N-7010 Trondheim,  Norway","WOS:000322290200001","Sistiaga, Manu"," SINTEF Fisheries & Aquaculture, N-7010 Trondheim, Norway",10.4,63.5
" N-7011 Trondheim,  Norway","WOS:000319608300006","Hillestad, Marie"," BioMar AS, N-7011 Trondheim, Norway",10.4,63.4
" N-7034 Trondheim,  Norway","WOS:000304689400020","Hultmann, Lisbeth"," Norwegian Univ Sci & Technol, Dept Biotechnol, N-7034 Trondheim, Norway",10.4,63.4
" N-7034 Trondheim,  Norway","WOS:000304689400020","Phu, Tran Minh"," Norwegian Univ Sci & Technol, Dept Biotechnol, N-7034 Trondheim, Norway",10.4,63.4
" N-7034 Trondheim,  Norway","WOS:000304689400020","Rustad, Turid"," Norwegian Univ Sci & Technol, Dept Biotechnol, N-7034 Trondheim, Norway",10.4,63.4
" N-7034 Trondheim,  Norway","WOS:000321170300005","Digre, Hanne"," Norwegian Univ Sci & Technol, Dept Biotechnol, N-7034 Trondheim, Norway",10.4,63.4
" N-7034 Trondheim,  Norway","WOS:000321759600008","Bakke, Ingrid"," Norwegian Univ Sci & Technol, Fac Nat Sci & Technol, Dept Biotechnol, N-7034 Trondheim, Norway",10.4,63.4
" N-7034 Trondheim,  Norway","WOS:000321759600008","Vadstein, Olav"," Norwegian Univ Sci & Technol, Fac Nat Sci & Technol, Dept Biotechnol, N-7034 Trondheim, Norway",10.4,63.4
" N-7034 Trondheim,  Norway","WOS:000321759600008","Tu Anh Vo"," Norwegian Univ Sci & Technol, Fac Nat Sci & Technol, Dept Biol, N-7034 Trondheim, Norway",10.4,63.4
" N-7034 Trondheim,  Norway","WOS:000327252100094","Sandvik, Hanno"," Norwegian Univ Sci & Technol, Dept Biol, Ctr Conservat Biol, N-7034 Trondheim, Norway",10.4,63.4
" N-7034 Trondheim,  Norway","WOS:000328308100006","Rustad, Turid"," Norwegian Univ Sci & Technol, N-7034 Trondheim, Norway",10.4,63.4
" N-7034 Trondheim,  Norway","WOS:000341449300001","Bakke, Ingrid"," Norwegian Univ Sci & Technol, Dept Biotechnol, N-7034 Trondheim, Norway",10.4,63.4
" N-7047 Trondheim,  Norway","WOS:000312783800001","Uglem, Ingebrigt"," Norwegian Inst Nat Res, N-7047 Trondheim, Norway",10.5,63.4
" N-7047 Trondheim,  Norway","WOS:000312783800001","Hedger, Richard David"," Norwegian Inst Nat Res, N-7047 Trondheim, Norway",10.5,63.4
" N-7462 Trondheim,  Norway","WOS:000322588100010","Odegard, J."," Aqua Gen AS, N-7462 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000300754500018","Oie, Gunvor"," SINTEF Fisheries & Aquaculture, Dept Marine Resources Technol, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000300754500018","Storseth, Trond R."," SINTEF Fisheries & Aquaculture, Dept Marine Resources Technol, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000300809400004","Salvesen, Ingrid"," SINTEF Fisheries & Aquaculture, Dept Marine Resources Technol, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000300809400004","Oie, Gunvor"," SINTEF Fisheries & Aquaculture, Dept Marine Resources Technol, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000300809400004","Storseth, Trond R."," SINTEF Fisheries & Aquaculture, Dept Marine Resources Technol, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000301636000007","Hoy, E."," SINTEF Fisheries & Aquaculture, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000301636000007","Volent, Z."," SINTEF Fisheries & Aquaculture, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000301636000007","Moe-Fore, H."," SINTEF Fisheries & Aquaculture, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000301636000007","Dempster, T."," SINTEF Fisheries & Aquaculture, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000304846100004","Salvesen, Ingrid"," SINTEF Fisheries & Aquaculture, Dept Marine Resources Technol, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000304846100004","Oie, Gunvor"," SINTEF Fisheries & Aquaculture, Dept Marine Resources Technol, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000310821200001","Korsoen, Oyvind J."," SINTEF Fisheries & Aquaculture, Ctr Res Based Innovat Aquaculture Technol CREATE, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000312783800004","Dempster, Tim"," SINTEF Fisheries & Aquaculture, Ctr Res Based Innovat Aquaculture Technol CREATE, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000314654400001","Nordtug, Trond"," SINTEF, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000314654400001","Hansen, Bjorn Henrik"," SINTEF, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000319985300006","Korsoen, Oyvind J."," SINTEF Fisheries & Aquaculture, Ctr Res Based Innovat Aquaculture Technol CREATE, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000319985300006","Dempster, Tim"," SINTEF Fisheries & Aquaculture, Ctr Res Based Innovat Aquaculture Technol CREATE, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000330221900009","Oie, Gunvor"," Sintef Fisheries & Aquaculture, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000335816400027","Evjemo, Jan Ove"," SINTEF Fisheries & Aquaculture, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000335816400027","Overrein, Ingrid"," SINTEF Fisheries & Aquaculture, N-7465 Trondheim, Norway",10.9,63.5
" N-7465 Trondheim,  Norway","WOS:000335816400027","Rainuzzo, Jose"," SINTEF Fisheries & Aquaculture, N-7465 Trondheim, Norway",10.9,63.5
" N-7485 Trondheim,  Norway","WOS:000304222700013","Uglem, I."," Norwegian Inst Nat Res, N-7485 Trondheim, Norway",10.9,63.5
" N-7485 Trondheim,  Norway","WOS:000308641000004","Thorstad, E. B."," Norwegian Inst Nat Res, N-7485 Trondheim, Norway",10.9,63.5
" N-7485 Trondheim,  Norway","WOS:000308641000004","Uglem, I."," Norwegian Inst Nat Res, N-7485 Trondheim, Norway",10.9,63.5
" N-7485 Trondheim,  Norway","WOS:000308641000004","Finstad, B."," Norwegian Inst Nat Res, N-7485 Trondheim, Norway",10.9,63.5
" N-7485 Trondheim,  Norway","WOS:000308641000004","Chittenden, C. M."," Norwegian Inst Nat Res, N-7485 Trondheim, Norway",10.9,63.5
" N-7485 Trondheim,  Norway","WOS:000308641000004","Nilsen, R."," Norwegian Inst Nat Res, N-7485 Trondheim, Norway",10.9,63.5
" N-7485 Trondheim,  Norway","WOS:000308641000004","Okland, F."," Norwegian Inst Nat Res, N-7485 Trondheim, Norway",10.9,63.5
" N-7485 Trondheim,  Norway","WOS:000308641000004","Bjorn, P. A."," Norwegian Inst Nat Res, N-7485 Trondheim, Norway",10.9,63.5
" N-7485 Trondheim,  Norway","WOS:000312783800004","Uglem, Ingebrigt"," Norwegian Inst Nat Res, N-7485 Trondheim, Norway",10.9,63.5
" N-7485 Trondheim,  Norway","WOS:000316362200002","Uglem, I."," Norwegian Inst Nat Res, N-7485 Trondheim, Norway",10.9,63.5
" N-7485 Trondheim,  Norway","WOS:000316362200006","Uglem, I."," Norwegian Inst Nat Res, N-7485 Trondheim, Norway",10.9,63.5
" N-7491 Trondheim,  Norway","WOS:000299833300006","Huy Quang Nguyen"," Norwegian Univ Sci & Technol NTNU, Dept Biol, Ctr Fisheries & Aquaculture, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000299833300006","Reinertsen, Helge"," Norwegian Univ Sci & Technol NTNU, Dept Biol, Ctr Fisheries & Aquaculture, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000299833300006","Kjorsvik, Elin"," Norwegian Univ Sci & Technol NTNU, Dept Biol, Ctr Fisheries & Aquaculture, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000299833300006","Rustad, Turid"," Norwegian Univ Sci & Technol NTNU, Dept Biotechnol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000300754500018","Attramadal, Kari J. K."," Norwegian Univ Sci & Technol NTNU, Dept Biol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000300754500018","Olsen, Yngvar"," Norwegian Univ Sci & Technol NTNU, Dept Biol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000300754500018","Alver, Morten O."," Norwegian Univ Sci & Technol NTNU, Dept Engn Cybernet, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000300754500018","Vadstein, Olav"," Norwegian Univ Sci & Technol NTNU, Dept Biotechnol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000300809400004","Attramadal, Kari J. K."," Norwegian Univ Sci & Technol NTNU, Dept Biol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000300809400004","Olsen, Yngvar"," Norwegian Univ Sci & Technol NTNU, Dept Biol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000300809400004","Vadstein, Olav"," Norwegian Univ Sci & Technol NTNU, Dept Biotechnol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000304643800020","Forberg, Torunn"," Norwegian Univ Sci & Technol, Dept Biotechnol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000304643800020","Vestrum, Ragnhild Inderberg"," Norwegian Univ Sci & Technol, Dept Biotechnol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000304643800020","Vadstein, Olav"," Norwegian Univ Sci & Technol, Dept Biotechnol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000304643800020","Arukwe, Augustine"," Norwegian Univ Sci & Technol, Dept Biol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000304846100004","Attramadal, Kari J. K."," Norwegian Univ Sci & Technol NTNU, Dept Biol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000304846100004","Tondel, Bjornar"," Norwegian Univ Sci & Technol NTNU, Dept Biol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000304846100004","Olsen, Yngvar"," Norwegian Univ Sci & Technol NTNU, Dept Biol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000304846100004","Vadstein, Olav"," Norwegian Univ Sci & Technol NTNU, Dept Biotechnol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000312783800004","Mork, Jarle"," Norwegian Univ Sci & Technol, Dept Biol, Trondheim Biol Stn, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000312783800004","Varne, Rebekka"," Norwegian Univ Sci & Technol, Dept Biol, Trondheim Biol Stn, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000330221900009","Wold, Per-Arvid"," Norwegian Univ Sci & Technol, Dept Hydraul & Environm Engn, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000330221900009","Holan, Astrid Buran"," Norwegian Univ Sci & Technol, Dept Hydraul & Environm Engn, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000330221900009","Leiknes, Tor Ove"," Norwegian Univ Sci & Technol, Dept Hydraul & Environm Engn, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000330221900009","Wold, Per-Arvid"," Norwegian Univ Sci & Technol, Dept Biol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000330221900009","Attramadal, Kari"," Norwegian Univ Sci & Technol, Dept Biol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000330221900009","Bakke, Ingrid"," Norwegian Univ Sci & Technol, Dept Biotechnol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000330221900009","Vadstein, Olav"," Norwegian Univ Sci & Technol, Dept Biotechnol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000331418600036","Tolstorebrov, I."," Norwegian Univ Sci & Technol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000331418600036","Eikevik, T. M."," Norwegian Univ Sci & Technol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000331418600036","Bantle, M."," SINTEF Energibruk, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000331855000015","Tolstorebrov, I."," Norwegian Univ Sci & Technol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000331855000015","Eikevik, T. M."," Norwegian Univ Sci & Technol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000331855000015","Bantle, M."," SINTEF Energibruk, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000333000200007","Holan, A. B."," NTNU Dept Hydraul & Environm Engn, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000333000200007","Wold, P. -A."," NTNU Dept Hydraul & Environm Engn, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000333000200007","Leiknes, T. O."," NTNU Dept Hydraul & Environm Engn, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000335816400027","Olsen, Yngvar"," Norwegian Univ Sci & Technol, Dept Biol, N-7491 Trondheim, Norway",10.4,63.4
" N-7491 Trondheim,  Norway","WOS:000335816400027","Evjemo, Jan Ove"," Norwegian Univ Sci & Technol, Dept Biol, N-7491 Trondheim, Norway",10.4,63.4
